41373,Prodaja,Kuæa,5,0,0,0,Gas,Novi Sad,Opština Novi Sad,Veternièka rampa,437,,,,,Novogradnja,1024900
41595,Prodaja,Kuæa,5,0,0,3200,Gas,Novi Sad,Opština Novi Sad,Veternièka rampa,437,,DA,DA,,Novogradnja,1024900
41821,Prodaja,Kuæa,5,0,0,15,EG,Novi Sad,Opština Novi Sad,Telep,600,,DA,DA,,Novogradnja,1000000
44674,Prodaja,Kuæa,5,0,0,4,CG,Beograd,Opština Zvezdara,Lion,574,,DA,DA,,Novogradnja,997000
41855,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Savski venac,Dedinje,470,,,,,Novogradnja,950000
45531,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Savski venac,Dedinje,500,,DA,DA,,Novogradnja,950000
29054,Prodaja,Kuæa,5,0,0,0,Gas,Beograd,Opština Savski venac,Dedinje,370,,DA,DA,,Novogradnja,950000
39988,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Palilula,Krnjaèa,380,,DA,DA,,Novogradnja,900000
45728,Prodaja,Kuæa,5,0,0,5,CG,Beograd,Opština Savski venac,Dedinje,540,,DA,DA,,Novogradnja,890000
44882,Prodaja,Kuæa,5,0,0,13,,Novi Sad,Petrovaradin,Širine,203,,DA,,,Novogradnja,888000
45537,Prodaja,Kuæa,5,0,0,6,CG,Beograd,Opština Zemun,Kalvarija,420,,DA,DA,,Novogradnja,860000
40804,Prodaja,Kuæa,5,0,0,7,EG,Beograd,Opština Savski venac,Dedinje,480,,DA,DA,,Novogradnja,850000
40567,Prodaja,Kuæa,5,0,0,12,Podno,Novi Sad,Opština Novi Sad,Futog,480,,DA,DA,,Novogradnja,824000
41695,Prodaja,Kuæa,5,0,0,2,Gas,Beograd,Opština Savski venac,Dedinje,330,,DA,DA,,Novogradnja,820000
44395,Prodaja,Kuæa,5,0,0,2,CG,Beograd,Opština Savski venac,Dedinje,330,,DA,DA,,Novogradnja,820000
39858,Prodaja,Kuæa,3,0,0,4,Gas,Beograd,Opština Èukarica,Filmski grad,520,,DA,DA,,Novogradnja,800000
42572,Prodaja,Kuæa,1,0,0,1,EG,Beograd,Opština Èukarica,Banovo brdo,300,,DA,DA,,Novogradnja,800000
40662,Prodaja,Kuæa,1,0,0,6,EG,Beograd,Opština Voždovac,Hotel M,540,,DA,DA,,Novogradnja,790000
42504,Prodaja,Kuæa,5,0,0,3,CG,Beograd,Opština Vraèar,Èubura,300,,DA,DA,,Novogradnja,770000
43060,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Vraèar,Èubura,300,,DA,DA,,Novogradnja,770000
44683,Prodaja,Kuæa,5,0,0,3,Gas,Beograd,Opština Voždovac,Bulevar osloboðenja,380,,DA,DA,,Novogradnja,770000
45385,Prodaja,Kuæa,5,0,0,0,EG,Beograd,Opština Vraèar,Kaleniæ pijaca,430,,DA,DA,,Novogradnja,769000
41664,Prodaja,Kuæa,5,0,0,1,Gas,Beograd,Opština Savski venac,Dedinje,275,,DA,DA,,Novogradnja,750000
43503,Prodaja,Kuæa,5,0,0,3,Gas,Beograd,Opština Voždovac,Centar,360,,DA,DA,,Novogradnja,750000
43605,Prodaja,Kuæa,5,0,0,11,EG,Beograd,Opština Voždovac,Braæe Jerkoviæ,403,,DA,DA,,Novogradnja,750000
45407,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Zvezdara,Lion,480,,,,,Novogradnja,750000
45548,Prodaja,Kuæa,5,0,0,2,EG,Beograd,Opština Savski venac,Dedinje,360,,DA,DA,,Novogradnja,750000
45781,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Zvezdara,Lion,500,,DA,DA,,Novogradnja,750000
41788,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Savski venac,Dedinje,252,,,DA,,Novogradnja,730000
41845,Prodaja,Kuæa,4,0,0,4,CG,Novi Sad,Opština Novi Sad,Sajam,340,,DA,DA,,Novogradnja,730000
44229,Prodaja,Kuæa,5,0,0,3,Gas,Beograd,Opština Èukarica,Banovo brdo,636,,DA,DA,,Novogradnja,730000
44456,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Savski venac,Dedinje,252,,,DA,,Novogradnja,730000
46770,Prodaja,Kuæa,5,0,0,3,CG,Beograd,Opština Savski venac,Dedinje,274,,DA,DA,,Novogradnja,730000
46017,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Zvezdara,Lion,480,,DA,DA,,Novogradnja,725000
43401,Prodaja,Kuæa,5,0,0,4,EG,Beograd,Opština Zvezdara,Lion,480,,DA,DA,,Novogradnja,719000
41662,Prodaja,Kuæa,5,0,0,4,Podno,Beograd,Opština Voždovac,Voždovaèka crkva,400,,DA,DA,,Novogradnja,714000
42960,Prodaja,Kuæa,5,0,0,12,EG,Beograd,Opština Voždovac,Braæe Jerkoviæ,555,,,DA,,Novogradnja,710000
43426,Prodaja,Kuæa,5,0,0,21,Gas,Beograd,Opština Voždovac,Jajinci,959,,,DA,,Novogradnja,700000
43756,Prodaja,Kuæa,5,0,0,60,,Beograd,Opština Sopot,Kosmaj,922,,,DA,,Novogradnja,700000
45440,Prodaja,Kuæa,5,0,0,20,EG,Beograd,Opština Voždovac,Bulevar osloboðenja,959,,DA,DA,,Novogradnja,700000
45658,Prodaja,Kuæa,5,0,0,12,Podno,Beograd,Opština Barajevo,Lisoviæ,337,,DA,,,Novogradnja,700000
45697,Prodaja,Kuæa,5,0,0,21,EG,Beograd,Opština Voždovac,Rakovica selo,728,,DA,DA,,Novogradnja,700000
45921,Prodaja,Kuæa,5,0,0,9,CG,Novi Sad,Petrovaradin,Sremska Kamenica,350,,,DA,,Novogradnja,700000
45352,Prodaja,Kuæa,5,0,0,1,CG,Beograd,Opština Zvezdara,Severni bulevar,350,,DA,DA,,Novogradnja,699000
41473,Prodaja,Kuæa,5,0,0,8,Gas,Novi Sad,Petrovaradin,Tatarsko brdo,656,,DA,DA,,Novogradnja,680000
39430,Prodaja,Kuæa,5,0,0,24,Gas,Novi Sad,Petrovaradin,Popovica,197,,DA,DA,,Novogradnja,669500
40579,Prodaja,Kuæa,5,0,0,5,Toplotne pumpe,Novi Sad,Petrovaradin,Donja Kamenica,479,,DA,DA,,Novogradnja,669500
