29118,Izdavanje,Stan,4,3,1,0,Gas,Beograd,Opština Savski venac,Dedinje,148,,,DA,DA,Novogradnja,2300
29119,Izdavanje,Stan,3,5,5,0,EG,Beograd,Opština Stari grad,Doræol,71,,,DA,DA,Stara gradnja,700
29120,Izdavanje,Stan,2,23,12,0,CG,Beograd,Opština Savski venac,Beograd na vodi,57,,,DA,DA,,1100
29121,Izdavanje,Stan,5,0,1,0,CG,Beograd,Opština Voždovac,Centar,182,,,DA,DA,Novogradnja,1400
29134,Izdavanje,Stan,3,2,2,0,,Beograd,Opština Zemun,Kej,90,,,DA,,,400
29137,Izdavanje,Stan,2,8,0,0,CG,Beograd,Opština Novi Beograd,Fontana,50,,,,DA,,270
29138,Izdavanje,Stan,3,9,6,0,CG,Beograd,Opština Voždovac,Konjarnik,65,,,,DA,,230
29140,Izdavanje,Stan,2,5,4,0,Norveški radijatori,Beograd,Opština Zvezdara,Ðeram pijaca,65,,,DA,DA,,500
29141,Izdavanje,Stan,2,6,3,0,CG,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),45,,,DA,DA,,250
29142,Izdavanje,Stan,2,5,2,0,CG,Beograd,Opština Vraèar,Kaleniæ pijaca,51,,,DA,DA,Novogradnja,600
29151,Izdavanje,Stan,2,3,3,0,CG,Beograd,Opština Voždovac,Autokomanda,43,,,,,,320
29157,Izdavanje,Stan,3,3,2,0,CG,Beograd,Opština Voždovac,Lekino brdo,56,,,DA,,,380
29158,Izdavanje,Stan,3,10,4,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),103,,,DA,DA,,1300
29164,Izdavanje,Stan,3,20,15,0,CG,Beograd,Opština Novi Beograd,Blok 23,65,,,DA,DA,,450
29176,Izdavanje,Stan,2,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 28,44,,,DA,DA,Stara gradnja,350
29181,Izdavanje,Stan,2,10,10,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),68,,,DA,DA,Novogradnja,700
29191,Izdavanje,Stan,2,8,4,0,CG,Beograd,Opština Savski venac,Kneza Miloša,32,,,,DA,Novogradnja,550
29193,Izdavanje,Stan,2,5,5,0,CG,Beograd,Opština Palilula,Hadžipopovac,82,,,,DA,,650
29194,Izdavanje,Stan,4,0,8,0,CG,Beograd,Opština Novi Beograd,Blok 65,102,,,DA,DA,Novogradnja,1100
29195,Izdavanje,Stan,2,3,1,0,Toplotne pumpe,Beograd,Opština Zemun,Gornji grad,50,DA,,DA,,Novogradnja,400
29197,Izdavanje,Stan,2,0,1,0,CG,Beograd,Opština Novi Beograd,Stari Merkator,50,DA,,DA,DA,Stara gradnja,400
29199,Izdavanje,Stan,2,12,9,0,CG,Beograd,Opština Palilula,Botanièka bašta,57,,,,DA,Stara gradnja,400
29200,Izdavanje,Stan,2,7,0,0,CG,Beograd,Opština Zvezdara,Vukov Spomenik,48,,,DA,DA,,300
29201,Izdavanje,Stan,2,17,11,0,CG,Beograd,Opština Novi Beograd,Blok 30 (B92),60,,,DA,DA,,450
29202,Izdavanje,Stan,3,6,1,0,CG,Beograd,Opština Novi Beograd,Sava centar,100,,,DA,DA,Novogradnja,700
29203,Izdavanje,Stan,3,13,5,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),101,,,DA,DA,,1300
29206,Izdavanje,Stan,3,5,3,0,CG,Beograd,Opština Novi Beograd,Blok 28,80,,,DA,DA,,450
29207,Izdavanje,Stan,3,5,4,0,CG,Beograd,Opština Stari grad,Kopitareva gradina,70,,,DA,DA,Stara gradnja,550
29209,Izdavanje,Stan,4,3,3,0,CG,Beograd,Opština Voždovac,Voždovaèka crkva,103,DA,,DA,,Novogradnja,650
29232,Izdavanje,Stan,3,4,2,0,EG,Beograd,Opština Vraèar,Južni bulevar,80,,,DA,DA,,550
29233,Izdavanje,Stan,3,6,1,0,CG,Beograd,Opština Novi Beograd,YUBC,100,,,DA,DA,,900
29234,Izdavanje,Stan,3,6,3,0,Gas,Beograd,Opština Voždovac,Voždovaèka crkva,75,,,DA,DA,Novogradnja,550
29235,Izdavanje,Stan,2,5,2,0,CG,Beograd,Opština Zvezdara,Konjarnik,45,DA,,DA,DA,Novogradnja,320
29236,Izdavanje,Stan,2,4,4,0,EG,Beograd,Opština Zvezdara,Lion,38,,,DA,,Stara gradnja,300
29238,Izdavanje,Stan,2,3,1,0,EG,Beograd,Opština Zemun,Gornji grad,70,,,DA,,,300
29241,Izdavanje,Stan,1,2,2,0,CG,Beograd,Opština Zemun,Altina,25,,,,,Novogradnja,160
29242,Izdavanje,Stan,2,6,1,0,CG,Beograd,Opština Zvezdara,Mirijevo,65,,,DA,DA,,220
29243,Izdavanje,Stan,3,4,1,0,CG,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),90,,,DA,,,750
29244,Izdavanje,Stan,2,4,0,0,EG,Beograd,Opština Zemun,Gornji grad,60,,,DA,,,280
29245,Izdavanje,Stan,3,4,2,0,CG,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),60,,,DA,,,400
29246,Izdavanje,Stan,3,9,4,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),102,DA,,DA,DA,Novogradnja,1300
29247,Izdavanje,Stan,3,10,10,0,CG,Beograd,Opština Novi Beograd,Blok 67 (Belvil),101,DA,,DA,DA,Novogradnja,1350
29248,Izdavanje,Stan,3,9,8,0,CG,Beograd,Opština Novi Beograd,Blok 65,76,,,DA,DA,,1100
29250,Izdavanje,Stan,1,12,2,0,CG,Beograd,Opština Voždovac,Vojvode Stepe,35,,,DA,DA,Stara gradnja,250
29251,Izdavanje,Stan,2,9,6,0,CG,Beograd,Opština Stari grad,Politika,60,,,DA,DA,Stara gradnja,350
29252,Izdavanje,Stan,2,10,4,0,CG,Beograd,Opština Novi Beograd,Blok 28,60,,,DA,DA,,300
29255,Izdavanje,Stan,2,1,0,0,EG,Beograd,Opština Vraèar,Pravni fakultet,35,,,,,Novogradnja,300
29267,Izdavanje,Stan,1,4,2,0,EG,Beograd,Opština Stari grad,Doræol,25,,,DA,,,220
29268,Izdavanje,Stan,2,5,2,0,CG,Beograd,Opština Savski venac,Beograd na vodi,60,,,DA,DA,,800
29270,Izdavanje,Stan,1,6,1,0,CG,Beograd,Opština Vraèar,Južni bulevar,30,,,,DA,Novogradnja,250
29271,Izdavanje,Stan,3,6,1,0,CG,Beograd,Opština Vraèar,Slavija,75,,,DA,DA,,500
29272,Izdavanje,Stan,4,6,5,0,CG,Beograd,Opština Novi Beograd,Bežanijska kosa 2,95,,,DA,DA,,500
29277,Izdavanje,Stan,2,3,2,0,,Beograd,Opština Zemun,Gornji grad,40,,,,,,250
29280,Izdavanje,Stan,4,12,10,0,CG,Beograd,Opština Novi Beograd,Blok 64,85,,,DA,DA,,400
29291,Izdavanje,Stan,1,5,3,0,CG,Beograd,Opština Zemun,Altina,58,DA,,DA,,Novogradnja,400
29300,Izdavanje,Stan,1,5,3,0,CG,Beograd,Opština Savski venac,Beograd na vodi,30,,,,DA,,600
29302,Izdavanje,Stan,2,3,1,0,EG,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,43,,,DA,,Novogradnja,180
29316,Izdavanje,Stan,2,5,4,0,TA,Beograd,Opština Stari grad,Toplièin venac,40,,,,DA,,350
29318,Izdavanje,Stan,2,0,6,0,EG,Beograd,Opština Zemun,Save Kovaèeviæa,60,DA,,DA,,Novogradnja,300
29319,Izdavanje,Stan,4,0,3,0,CG,Beograd,Opština Vraèar,Kaleniæ pijaca,100,,,DA,DA,Novogradnja,900
29320,Izdavanje,Stan,3,0,3,0,EG,Beograd,Opština Stari grad,Centar,90,,,DA,,Stara gradnja,500
